Code,NodeA,NodeB,Vnom1,Vnom2,Phases,Xsc(pu),TapMin,TapMax,Subest,Feeder,
sub_6271173a-9d78-4b65-96e8-a680e4caea0e_MAQ1 ,ST_MAT ,sub_6271173a-9d78-4b65-96e8-a680e4caea0e_12.47 ,69.000 ,12.470 ,3 ,0.00009288 ,0.9000 ,1.1000 ,True ,True ,
